,id,sighting_date,species,number,latitude,longitude,comments,image_url,sighting_date_datetime,year,month,month_name,week_num
164295,1526371553,2018-09-13,Monarch PEAK Migration,60,41.892,-87.605,"Monarchs flew in a steady stream from the northEAST off Lake Michigan nearly every 5 minutes, landing on a long strip of lantana planted in a concrete barrier planter.  they nectared before flying SOUTHWEST overtop the building structure.  Peak times were 12-2pm both on 9/13 and 9/14 though I observed from 9am-3pm.  Only one was observed on 9/15.",,2018-09-13,2018,9,September,37
164299,1526371560,2018-09-19,Monarch Fall Roost,500,38.923,-90.646,"I was pleasantly surprised to see the monarchs nectaring again yesterday, 9/19. We arrived after a heavy downpour in the late afternoon.  There weren&rsquo;t as many monarchs as the day before, (estimate:500) but there were many other insects sharing...lots of silver spotted skippers.Just before sunset, the monarchs started drifting away from the field and into the woods around the edges. By 7:15, the field was empty. I couldn&rsquo;t make out where they were roosting, as they seemed to move a little deeper into the woods and it was getting dark. I did see about 10 roosting in an old cedar near the drive, as I was leaving.This is a picture of them nectaring before sunset. ",//journeynorth.org/jnorth/images/userfiles2018/09/1526371560.jpg,2018-09-19,2018,9,September,38
164309,1526371580,2018-09-21,Monarch PEAK Migration,200,42.264,-79.259,At least 200 monarchs feasting on golden rod,,2018-09-21,2018,9,September,38
164310,1526371581,2018-09-20,Monarch PEAK Migration,50,43.064,-95.45,"Had a major weather event on Wed/Thursday - over 7"" of rain and flooding in our valley.  Just before another front was to move through, the yard filled with Monarchs.  They were feeding almost frantically on the New England asters in the yard of the acreage.  After an hour the next front of rain pushed through and they were gone!  North winds are now prevalent and wind speeds are high.",//journeynorth.org/jnorth/images/userfiles2018/09/1526371581.jpg,2018-09-20,2018,9,September,38
164313,1526371590,2018-09-20,Monarch PEAK Migration,19,43.782,-86.433,There is a woman who lives along the channel in Pentwater and plants Monarch friendly species. All the monarchs viewed this day were nectaring on a large Aster. They were all males. ,//journeynorth.org/jnorth/images/userfiles2018/09/1526371590.jpg,2018-09-20,2018,9,September,38
164321,1526371610,2018-09-20,Monarch Fall Roost,25,41.324,-95.423,I saw a roost of butterflies int the woods on my property at about 7:00 PM. They were in the trees in the North because we had a strong South wind and there was a thunderstorm coming from the West-North West.,//journeynorth.org/jnorth/images/userfiles2018/09/1526371610.jpg,2018-09-20,2018,9,September,38
164331,1526371627,2018-09-16,Monarch PEAK Migration,150,44.944,-93.093,Wouldn't you know that the week I leave town I have a mob of Monarchs in my yard.  My brother came over to water my garden on the 16th and called me to report there were Monarchs everywhere.  He got some help to come and do a count of the yard and boulevard and they estimate 150 Monarchs.  This is probably a once in a lifetime event in my yard and I wasn't there to see it but I'm glad someone was there to be amazed.,,2018-09-16,2018,9,September,37
164347,1526371651,2018-09-02,Monarch PEAK Migration,51,44.449,-88.06,While sailing across the Bay of Green Bay I counted just over 50 Monarchs fluttering south west.  ,//journeynorth.org/jnorth/images/userfiles2018/09/1526371651.jpg,2018-09-02,2018,9,September,35
164349,1526371654,2018-09-03,Monarch PEAK Migration,200,44.449,-88.06,Saw 100's of Monarchs heading south west as we drove down HWY 57.,,2018-09-03,2018,9,September,36
164355,1526371673,2018-09-17,Monarch Fall Roost,100,41.63,-87.854,At sunset they were everywhere lots in every tree,//journeynorth.org/jnorth/images/userfiles2018/09/1526371673.jpg,2018-09-17,2018,9,September,38
164361,1526371682,2018-09-19,Monarch PEAK Migration,100,41.878,-87.63,"On this morning&rsquo;s walk, I discovered a hundred or so dead migrating monarchs on the beach partially buried in the sand 4/5' from the waters edge likely due to the recent storms&rsquo; winds out and over the lake. It appears they washed up onto shore. ",//journeynorth.org/jnorth/images/userfiles2018/09/1526371682.jpg,2018-09-19,2018,9,September,38
164375,1526371698,2018-09-21,Monarch PEAK Migration,10,42.827,-82.828,"I was biking on Orchard bike trail this morning.  It was quite windy, over 20 mph from SWS.  Monarchs were being protected by the trees and bushes along the trail.  They were flying along with me at times.",,2018-09-21,2018,9,September,38
164448,1526371854,2018-09-21,Monarch PEAK Migration,45,38.696,-87.476,Number caught this week,//journeynorth.org/jnorth/images/userfiles2018/09/1526371854.jpg,2018-09-21,2018,9,September,38
164454,1526371865,2018-09-21,Monarch Fall Roost,3000,37.143,-101.776,"Three to four thousand Monarchs stopped by to help us celebrate our 44th wedding anniversary, Sept 21, 2018!We have over twenty Black Locust trees in the center of our circle drive, in the middle of our 40 acres of grasslands in southwest Kansas. Our property is actually located right in the middle of the Cimarron National Grasslands.This evening I found large clusters of Monarchs on at least ten of our Locust trees. I counted more than 1,000 individuals in the largest tree, 172 individuals in the smallest. My best guess is there are easily 3,000 specimens in this roost, most likely many more than that.They look very healthy. Wings are not tattered. Color is vibrant. This is the largest roost we've seen out here since the mid-80s.",//journeynorth.org/jnorth/images/userfiles2018/09/1526371865.jpg,2018-09-21,2018,9,September,38
164459,1526371874,2018-09-21,Monarch Fall Roost,57,41.915,-82.51,"Sept 21st, 2018 EveningPoint Pelee National Park 23&deg;c with 39kmh Strong SouthWesterly winds plus wind gusts.Calm East Side 57 Monarchs observed until sunset; three clusters of 2 &amp; 1 cluster of 3. A few Monarchs on East side; a few in Interior Hackberry &amp; Sumac trees; about a dozen in Sparrow Field &amp; another dozen in Virginia Creeper vines &amp; Oak trees cascading over road near Tip Shuttle Stop.",//journeynorth.org/jnorth/images/userfiles2018/09/1526371874.jpg,2018-09-21,2018,9,September,38
164464,1526371884,2018-09-21,Monarch PEAK Migration,500,38.922,-90.645,"This is the 4th afternoon/evening that we&rsquo;ve observed monarchs in our field, enjoying the native plants. We arrived an hour earlier today, at 5pm, an overcast day with temps in the mid 70s, (about 20 degrees cooler than the last 3 days in the 90s). A breeze coming from the north. Not so many monarchs nectaring today; many in the air, drifting and darting toward the tree line, going in and out of the woods. By 6pm, the field was empty (compared to previous evenings when they lingered til sunset). But the monarchs were still aloft, about midway between the ground and treetops. Some settling down and roosting in small groups of 3-10(when I could see/find them). They were hard to follow once they entered the woods.",//journeynorth.org/jnorth/images/userfiles2018/09/1526371884.jpg,2018-09-21,2018,9,September,38
164465,1526371885,2018-09-20,Monarch Fall Roost,1000,38.922,-90.644,"A hot day (mid 90s) and the wind was blowing this evening. We walked out to the field at 6pm and it was ALIVE with Monarchs, for the 3rd day in a row. They definitely showed a preference for the fresh heliopsis (rough false sunflower?) that popped up in the mowed strips, vs. the masses of tall goldenrod in the areas left unmowed.  They held on tight to the flower heads, as the wind tossed the plants back and forth. So much activity!But as the sun started to go down, their numbers lessened. It was difficult to track where they were going ...individually leaving the field in different directions. By sunset, the field was empty. Along the wooded edges, I found a few roosting here and there, in hackberry, black walnut, dogwood shrubs, honeysuckle. They really blend in when roosting on bare, dead looking branches. I wonder if that&rsquo;s a little trick of nature. Questions: is this the same group of monarchs, nectaring and roosting for the last 3 days? Or has a new batch arrived each day? I need to be there round the clock! ",//journeynorth.org/jnorth/images/userfiles2018/09/1526371885.jpg,2018-09-20,2018,9,September,38
164497,1526371950,2018-09-21,Monarch PEAK Migration,1000,40.73,-87.492,These butterflies used to stop at our property when my dad was a kid and when I was young but haven’t been back for at least 15-20 years. We’ve been planting butterfly friendly plants for years trying to help the population and they came back yesterday!! It’s hard to see in the video but they are on every surface! ,,2018-09-21,2018,9,September,38
164499,1526371955,2018-09-02,Monarch PEAK Migration,100,45.246,-72.147,"The Monarchs and bees were feeding on fields of Goldenrod.It was magical; the buzz of the bees and the Monarchs gliding from flower to flower&mdash;I am not sure how many there were, but there were a lot! I was so excited! There is lots of milkweed in the fields around the house and I am going to try to maximize the germination for next year. I have planted the wildflower pollinator seeds as well! I love monarchs and bees and will do everything I can to help. ",//journeynorth.org/jnorth/images/userfiles2018/09/1526371955.jpg,2018-09-02,2018,9,September,35
164502,1526371960,2018-09-21,Monarch Fall Roost,500,37.12,-101.632,Towards sunset we were sitting inside and started seeing butterflies. At first it was just a few and then it was hundreds all coming to rest on one cottonwood tree. If we hadn&rsquo;t seen them landing we probably never would have noticed. It was truly incredible. ,//journeynorth.org/jnorth/images/userfiles2018/09/1526371960.jpg,2018-09-21,2018,9,September,38
164504,1526371963,2018-09-16,Monarch Fall Roost,100,44.906,-97.093,Wind from the south seems to cause them to roost on the north side of our shelter belt.,//journeynorth.org/jnorth/images/userfiles2018/09/1526371963.jpg,2018-09-16,2018,9,September,37
164511,1526371973,2018-09-22,Monarch PEAK Migration,30,38.948,-77.03,There were about 30 monarchs feeding on the milkweed and Lantana in my backyard. Last weekend it was about 20. ,//journeynorth.org/jnorth/images/userfiles2018/09/1526371973.jpg,2018-09-22,2018,9,September,38
164533,1526372020,2018-09-13,Monarch PEAK Migration,100,41.904,-86.595,Migrating Monarchs all day long catching the winds out of the north and stopping to puddle along the beach.  To many to count. ,,2018-09-13,2018,9,September,37
164534,1526372024,2018-09-20,Monarch PEAK Migration,100,41.904,-86.595,"Another trip to the dunes and migrating monarchs all day long stopping to puddle along the beach.  Very warm day and winds out of the south. Again, to many to count.",,2018-09-20,2018,9,September,38
164535,1526372025,2018-09-22,Monarch PEAK Migration,200,38.954,-94.734,"Took a drive out to the Flint Hills in Eastern Kansas. Full sun temp was 60, with very light ESE winds, low humidity.While I posted 200 as my number this was based on my best guess but I truly believe the numbers were much higher. We stopped in Manhattan KS where we observed 2-3 flying along then another 4-5 would glide by. This repetitive continued .We are in the 7-10 window of our peak yearly migration which is typically September 17-27. Last night we got down in the upper 40&rsquo;s. Plenty of food sources today. Cone flowers, mums, golden rod and there are still sunflowers still in bloom in some places.",//journeynorth.org/jnorth/images/userfiles2018/09/1526372025.jpg,2018-09-22,2018,9,September,38
164546,1526372049,2018-09-20,Monarch PEAK Migration,15,40.386,-104.092,"Photo by Park Ranger, who reported seeing ""too many monarch butterflies to count"", while on duty at Jackson Lake State Park.  Her count at one point in time around noon was 15.  Sunshine, temps in the mid-70s.",//journeynorth.org/jnorth/images/userfiles2018/09/1526372049.jpg,2018-09-20,2018,9,September,38
164557,1526372070,2018-09-22,Monarch Fall Roost,300,37.753,-100.017,The Monarchs are everywhere in Dodge City Ks. I have tagged 100 and could tagged many more. They are roosting in our oak tree and are covering my Mexican sunflowers. I have never seen this many and it has been an awesome sight!!  ,,2018-09-22,2018,9,September,38
